objid,type
1237665128015200502,QSO
1237659327106122296,QSO
1237655123931169090,QSO
1237662636905529772,QSO
1237680503428416672,QSO
1237657877002257354,QSO
1237679027573490103,QSO
1237680273113547262,QSO
1237657769639805285,QSO
1237668610660696523,QSO
1237679435059888954,QSO
1237679502707655019,QSO
1237661871339143372,QSO
1237680473369806105,QSO
1237671141480792205,QSO
1237678918603047089,QSO
1237678890135519872,QSO
1237662498928329230,QSO
1237679477472231790,QSO
1237662223527772343,QSO
1237666214079103361,QSO
1237657630603739400,QSO
1237671765324595436,QSO
1237663306378052745,QSO
1237663542608921202,QSO
1237680328944320613,QSO
1237657629508633048,QSO
1237663546897858687,QSO
1237661385996239214,QSO
1237655472891953516,QSO
1237680312304468833,QSO
1237662302977327984,QSO
1237651251515359624,QSO
1237679502713618736,QSO
1237653586329731114,QSO
1237665530638631066,QSO
1237657070619853070,QSO
1237665127990493416,QSO
1237661382237421862,QSO
1237666433650000415,QSO
1237661465988891122,QSO
1237674603753242808,QSO
1237679434521903544,QSO
1237680529202284310,QSO
1237665232133423516,QSO
1237665230522942079,QSO
1237657071159935672,QSO
1237667291574174259,QSO
1237678620089779181,QSO
1237657191978631380,QSO
1237665571437806413,QSO
1237664094507303186,QSO
1237663530261217990,QSO
1237679476396392842,QSO
1237661970108252504,QSO
1237664294221775741,QSO
1237660342861562063,QSO
1237679322319815246,QSO
1237668314308542993,QSO
1237665370120585298,QSO
1237664673249755705,QSO
1237656971300831844,QSO
1237661069780714291,QSO
1237678619027964455,QSO
1237662336250085640,QSO
1237680297816949040,QSO
1237654653643260230,QSO
1237680503973479051,QSO
1237678807995384343,QSO
1237667429563958007,QSO
1237662195077742901,QSO
1237663457778598367,QSO
1237664669512433939,QSO
1237662641198727178,QSO
1237680499134628865,QSO
1237680332187107524,QSO
1237678918606455026,QSO
1237662224602300981,QSO
1237665129061286202,QSO
1237680332704252522,QSO
1237678580904821392,QSO
1237661874012356910,QSO
1237662194526978259,QSO
1237661959905936652,QSO
1237651190826402073,QSO
1237655464857371429,QSO
1237680530279302272,QSO
1237654606388003241,QSO
1237663783145374002,QSO
1237678881556791692,QSO
1237655107298328747,QSO
1237655504033678216,QSO
1237663543147430232,QSO
1237662302980342164,QSO
1237680503973872269,QSO
1237680309622604281,QSO
1237673705577054869,QSO
1237666408438301093,QSO
1237662302989255056,QSO
1237678601835119376,QSO
1237653613718864479,QSO
1237668349751329198,QSO
1237668496318857297,QSO
1237668288009207934,QSO
1237651250433229164,QSO
1237661850931757422,QSO
1237665374405526129,QSO
1237651252018479516,QSO
1237651250441748791,QSO
1237663784745500949,QSO
1237659163347714477,QSO
1237680247344726394,QSO
1237666245222073222,QSO
1237661361838096532,QSO
1237661871338619179,QSO
1237664336643883298,QSO
1237655108379869465,QSO
1237667212130386174,QSO
1237662663205519667,QSO
1237661873478959372,QSO
1237667447803085213,QSO
1237665128011202873,QSO
1237657402417676665,QSO
1237660764302999748,QSO
1237679318019014979,QSO
1237660763234697494,QSO
1237672763376075091,QSO
1237663204919083409,QSO
1237664852569555590,QSO
1237654879128256636,QSO
1237665128540078174,QSO
1237678597535696772,QSO
1237661063875199376,QSO
1237671262268293168,QSO
1237671123763593404,QSO
1237678806381232660,QSO
1237667911680655937,QSO
1237668706223456374,QSO
1237679323921645823,QSO
1237661950250516694,QSO
1237678907865104653,QSO
1237680276867318422,QSO
1237671140944905264,QSO
1237668503831314947,QSO
1237661382775865437,QSO
1237661871883682183,QSO
1237666275277538179,QSO
1237660615049150618,QSO
1237667447806034187,QSO
1237657630057169113,QSO
1237658203970666702,QSO
1237662474227942082,QSO
1237661088033800329,QSO
1237661434318881056,QSO
1237658205048013150,QSO
1237649919506448670,QSO
1237678905721619021,QSO
1237678438627803968,QSO
1237674598385189035,QSO
1237665570373632614,QSO
1237652900756652233,QSO
1237665098461675771,QSO
1237679323932131686,QSO
1237680100774314406,QSO
1237680075545444891,QSO
1237668624083648966,QSO
1237651249890525240,QSO
1237680246807527784,QSO
1237665549969850747,QSO
1237678776855888141,QSO
1237667321650282633,QSO
1237679009316012429,QSO
1237665584860561888,QSO
1237656495651291287,QSO
1237680298344317627,QSO
1237662641197417099,QSO
1237663547440955617,QSO
1237658205586719059,QSO
1237679459211019118,QSO
1237658205062103360,QSO
1237659326552146179,QSO
1237654953204712008,QSO
1237678617958678949,QSO
1237679006094328588,QSO
1237674368064750316,QSO
1237652947458588806,QSO
1237657070629290249,QSO
1237658609829740875,QSO
1237680298880401957,QSO
1237661852013887682,QSO
1237671940334223703,QSO
1237664294221774949,QSO
1237665368504860792,QSO
1237656567581507776,QSO
1237665016311316622,QSO
1237680315521630399,QSO
1237666185102360997,QSO
1237651250977964163,QSO
1237671127520313812,QSO
1237654391641997708,QSO
1237678598622413088,QSO
1237648721244193236,QSO
1237668330958619115,QSO
1237658423546413598,QSO
1237661086421287398,QSO
1237664093440114899,QSO
1237663232843317440,QSO
1237679459211805065,QSO
1237666338652029190,QSO
1237668293371822406,QSO
1237665569825751505,QSO
1237663275777852062,QSO
1237657634338373907,QSO
1237661152455753950,QSO
1237680073935618441,QSO
1237662195611271342,QSO
1237657190909739856,QSO
1237657595151319587,QSO
1237679035621835376,QSO
1237663546901332422,QSO
1237660024521294130,QSO
1237654949452513550,QSO
1237661951324717281,QSO
1237680474442564539,QSO
1237651250440372441,QSO
1237662504295596778,QSO
1237662303505350979,QSO
1237678598091440408,QSO
1237663784208630697,QSO
1237678907849966247,QSO
1237655474503811306,QSO
1237665016312889604,QSO
1237655465395355895,QSO
1237657590848880738,QSO
1237654653102195405,QSO
1237671956447298376,QSO
1237661851997831326,QSO
1237666338652029372,QSO
1237678881004585724,QSO
1237661138490753311,QSO
1237651497370386805,QSO
1237680503437328961,QSO
1237658204498755776,QSO
1237664819816562757,QSO
1237658801493901528,QSO
1237678879414288816,QSO
1237679341105643847,QSO
1237663916799492727,QSO
1237655370355507519,QSO
1237657776072557154,QSO
1237665356693111377,QSO
1237680076081922080,QSO
1237663542605841419,QSO
1237671124298236251,QSO
1237665024366084284,QSO
1237654879659557215,QSO
1237678438091457216,QSO
1237680503432086521,QSO
1237649920041943251,QSO
1237665024372899910,QSO
1237671067382252174,QSO
1237664668977398054,QSO
1237654608533782884,QSO
1237662302983881068,QSO
1237658205030056218,QSO
1237678617433276587,QSO
1237662300818047375,QSO
1237663782603260510,QSO
1237658191612084718,QSO
1237678857946857677,QSO
1237651191362879762,QSO
1237661850932478345,QSO
1237673311504695693,QSO
1237667255627612259,QSO
1237656241695884125,QSO
1237657857138032754,QSO
1237654391638524493,QSO
1237667253469643276,QSO
1237664092359361093,QSO
1237665097388851593,QSO
1237657608575844455,QSO
1237671769072992614,QSO
1237665025984233743,QSO
1237679318552412469,QSO
1237655504032694641,QSO
1237678662503891238,QSO
1237651540334543163,QSO
1237662198814474697,QSO
1237657066330521781,QSO
1237662193448321260,QSO
1237654380902547721,QSO
1237662195071910156,QSO
1237661386532913216,QSO
1237663275779621095,QSO
1237680272037053282,QSO
1237678789743477219,QSO
1237661383308869926,QSO
1237658917995348269,QSO
1237657189840847286,QSO
1237658205030121588,QSO
1237663277922189938,QSO
1237662473688645964,QSO
1237661871327281516,QSO
1237664878339620981,QSO
1237667112800092845,QSO
1237653650765447570,QSO
1237678777392103842,QSO
1237659150458749296,QSO
1237653589017690683,QSO
1237663789026509204,QSO
1237674290755208223,QSO
1237678619036418351,QSO
1237648722287657286,QSO
1237671934967940303,QSO
1237657609111732519,QSO
1237664870823559504,QSO
1237661353243115733,QSO
1237655465912762508,QSO
1237657608029471608,QSO
1237680473907921546,QSO
1237661069787464409,QSO
1237666407363642049,QSO
1237665127460962580,QSO
1237665535471125582,QSO
1237662224059400467,QSO
1237656906352558784,QSO
1237667323249033303,QSO
1237654881278034404,QSO
1237679502710342051,QSO
1237665023832031425,QSO
1237657628449570960,QSO
1237661150305976410,QSO
1237680298346217913,QSO
1237662303504760982,QSO
1237655107299639679,QSO
1237664837543067933,QSO
1237651249877156150,QSO
1237661872956440911,QSO
1237658298986201491,QSO
1237664835928588793,QSO
1237658304353534339,QSO
1237678619041202835,QSO
1237661069798801424,QSO
1237651537650451414,QSO
1237658423020355752,QSO
1237678660893868201,QSO
1237665569294581994,QSO
1237657856071893130,QSO
1237664819828949189,QSO
1237668298218471519,QSO
1237659326033494707,QSO
1237651503805956304,QSO
1237680297275556517,QSO
1237678580359037216,QSO
1237665126934053078,QSO
1237669702123192332,QSO
1237662302448714274,QSO
1237667322727891235,QSO
1237661352169439347,QSO
1237655130371588443,QSO
1237679079127384823,QSO
1237680311228039385,QSO
1237664668977857242,QSO
1237662336253559023,QSO
1237678876713026136,QSO
1237651495754138690,QSO
1237655370895065187,QSO
1237667211597054041,QSO
1237665570907096095,QSO
1237657776615850400,QSO
1237661387070439651,QSO
1237669699449061792,QSO
1237661125610373556,QSO
1237664130482372707,QSO
1237654391636951657,QSO
1237680333246366516,QSO
1237678824634122874,QSO
1237667733952463200,QSO
1237680316595307248,QSO
1237657629531242906,QSO
1237651495761346881,QSO
1237667735598727543,QSO
1237651538701910269,QSO
1237679254665691268,QSO
1237667209984082241,QSO
1237661386528456992,QSO
1237663782588973206,QSO
1237662264858313705,QSO
1237678596472504569,QSO
1237661850931364445,QSO
1237678619032551665,QSO
1237661356462899363,QSO
1237661212583199036,QSO
1237649918968856821,QSO
1237661125616206112,QSO
1237665532792603468,QSO
1237660613974950602,QSO
1237661435385807083,QSO
1237679540823589133,QSO
1237665441538179869,QSO
1237660342861037666,QSO
1237665442072101392,QSO
1237661387612750515,QSO
1237667111182074034,QSO
1237655464306671958,QSO
1237658801507205651,QSO
1237666407918927917,QSO
1237667429023285514,QSO
1237656568118968688,QSO
1237667446731112595,QSO
1237662224062939189,QSO
1237663543147299246,QSO
1237678622238966018,QSO
1237661957219811477,QSO
1237651752924741849,QSO
1237660961861796115,QSO
1237667209992995064,QSO
1237665330932089098,QSO
1237658302742987029,QSO
1237663546369507473,QSO
1237656971300569643,QSO
1237664853113242093,QSO
1237663277924548964,QSO
1237657629522657826,QSO
1237658611444154497,QSO
1237667113867804819,QSO
1237662530060943579,QSO
1237663784192639240,QSO
1237665329308565670,QSO
1237679323398734489,QSO
1237665367966023850,QSO
1237651538168250658,QSO
1237661873476927828,QSO
1237662193985913284,QSO
1237664337715069148,QSO
1237651250969641321,QSO
1237651191893721321,QSO
1237671931746189643,QSO
1237662695967227929,QSO
1237661124539777279,QSO
1237661066554114197,QSO
1237666244679960155,QSO
1237654654177247909,QSO
1237674601604645352,QSO
1237657774461485353,QSO
1237680477661888742,QSO
1237663277927301362,QSO
1237654380909035631,QSO
1237661353776513214,QSO
1237662501084070388,QSO
1237654876436496576,QSO
1237651251509330459,QSO
1237667209980871077,QSO
1237678663033618741,QSO
1237661958836912352,QSO
1237658614127788227,QSO
1237679503242625252,QSO
1237651495754924624,QSO
1237667229831659759,QSO
1237665023832621364,QSO
1237679079667794252,QSO
1237665582178959811,QSO
1237656906346398070,QSO
1237661388142805247,QSO
1237660637066428516,QSO
1237680332707398078,QSO
1237662300833382592,QSO
1237668272452272473,QSO
1237667322181386932,QSO
1237674370752840398,QSO
1237662301365076102,QSO
1237667736125833514,QSO
1237667537999888848,QSO
1237678437017912334,QSO
1237678854695749107,QSO
1237672817048158668,QSO
1237650804804551174,QSO
1237651752930312319,QSO
1237666186174857717,QSO
1237680301564953316,QSO
1237657628455338158,QSO
1237660958639850615,QSO
1237679005022814466,QSO
1237667143401210463,QSO
1237679457608991095,QSO
1237655504572973485,QSO
1237680241993449662,QSO
1237662697572139545,QSO
1237669516361334972,QSO
1237678779009073302,QSO
1237678920751251725,QSO
1237665025979121955,QSO
1237667783911801036,QSO
1237678887987970622,QSO
1237652943703572945,QSO
1237664819823706189,QSO
1237651251485475007,QSO
1237661212045935003,QSO
1237665101138559125,QSO
1237660763766522145,QSO
1237652900748198047,QSO
1237658205575381119,QSO
1237655465930457325,QSO
1237666433652425526,QSO
1237657070089994667,QSO
1237665569827258554,QSO
1237663543150117778,QSO
1237661811200753740,QSO
1237651754002874508,QSO
1237657192517992781,QSO
1237667253465055450,QSO
1237678598622085489,QSO
1237662266460209503,QSO
1237680505047089757,QSO
1237679504315908408,QSO
1237655369830760727,QSO
1237678880466404066,QSO
1237678540089852169,QSO
1237666407917617435,QSO
1237678598079381877,QSO
1237664836465000947,QSO
1237678619551466053,QSO
1237659324949004602,QSO
1237655369291333734,QSO
1237671125369159997,QSO
1237657595149550430,QSO
1237657629513154888,QSO
1237679340564775375,QSO
1237659326028251591,QSO
1237671123220431136,QSO
1237679433984901402,QSO
1237662525231202512,QSO
1237657590856155417,QSO
1237665330379883009,QSO
1237651272423899378,QSO
1237662341083496572,QSO
1237654392179982687,QSO
1237661070327873546,QSO
1237662199360783278,QSO
1237669703194378712,QSO
1237680307470533257,QSO
1237678601852354860,QSO
1237666273664827684,QSO
1237667254554460190,QSO
1237667322191151640,QSO
1237661139031687316,QSO
1237665442052505696,QSO
1237678806387654981,QSO
1237663915732894029,QSO
1237661388157354476,QSO
1237652599565648045,QSO
1237664668434628856,QSO
1237665567696159559,QSO
1237680286530142707,QSO
1237665584331948606,QSO
1237661125616402975,QSO
1237652900748918866,QSO
1237669517443203354,QSO
1237666406847545771,QSO
1237653612648268445,QSO
1237667255614898308,QSO
1237657590858514649,QSO
1237661433247695125,QSO
1237665564997124221,QSO
1237659120405643575,QSO
1237655349964177626,QSO
1237678888519532767,QSO
1237665129084682979,QSO
1237678777385943850,QSO
1237679435596824867,QSO
1237671690155262223,QSO
1237660635450179954,QSO
1237655349429207181,QSO
1237680499673007178,QSO
1237669696766869675,QSO
1237666309098635485,QSO
1237658203418984772,QSO
1237662305652572450,QSO
1237662223517483371,QSO
1237680075001954644,QSO
1237667209971302995,QSO
1237678906786316725,QSO
1237663784200962056,QSO
1237661966888993182,QSO
1237651065734693247,QSO
1237658205573939490,QSO
1237650804810711451,QSO
1237651537650385314,QSO
1237679503786442988,QSO
1237665098461020407,QSO
1237678859526603732,QSO
1237660764843934037,QSO
1237678617428754611,QSO
1237666308561371488,QSO
1237664290471739676,QSO
1237662301906337892,QSO
1237679004486271279,QSO
1237678881035714652,QSO
1237651752926249254,QSO
1237664817678385468,QSO
1237664106313482538,QSO
1237680332178260646,QSO
1237667782841270811,QSO
1237678598630736543,QSO
1237664668977332486,QSO
1237671262813487225,QSO
1237661387067556114,QSO
1237680529739810169,QSO
1237664673255981111,QSO
1237664669515120932,QSO
1237651752939028656,QSO
1237659326031593663,QSO
1237655108379213925,QSO
1237669697836024481,QSO
1237655349963456712,QSO
1237680328953168702,QSO
1237666340797022819,QSO
1237678617405555353,QSO
1237678540625937066,QSO
1237657071157379161,QSO
1237650796746900477,QSO
1237658203956838661,QSO
1237654383586377977,QSO
1237651538725110110,QSO
1237679435598004243,QSO
1237657634339160296,QSO
1237680303714533406,QSO
1237680273110860966,QSO
1237667736127864897,QSO
1237665180055437578,QSO
1237653651304087708,QSO
1237663543143891511,QSO
1237660412646589324,QSO
1237661150843437495,QSO
1237649954405351472,QSO
1237657069546963487,QSO
1237657857139868013,QSO
1237679322860945897,QSO
1237661386536648745,QSO
1237665128005894336,QSO
1237671142557024392,QSO
1237651249896096100,QSO
1237661433239896367,QSO
1237656240624173384,QSO
1237678894429373021,QSO
1237678776323932657,QSO
1237664834856026435,QSO
1237649918972068012,QSO
1237665443125526699,QSO
1237661385993879990,QSO
1237665368506302765,QSO
1237662474228400570,QSO
1237662336252117152,QSO
1237665128528413636,QSO
1237679253602304265,QSO
1237657596222439666,QSO
1237655374647919583,QSO
1237680276337525234,QSO
1237654605317341222,QSO
1237668625698455779,QSO
1237651250412323154,QSO
1237657071695758200,QSO
1237654030325710853,QSO
1237660763233910793,QSO
1237662501075747016,QSO
1237658300593079554,QSO
1237656239009694085,QSO
1237674461489135830,QSO
1237651753480225316,QSO
1237657878610969436,QSO
1237655129841336343,QSO
1237661362909085973,QSO
1237667735043047757,QSO
1237680251635695841,QSO
1237659161206522283,QSO
1237661357541622262,QSO
1237669698912059728,QSO
1237680247348068680,QSO
1237666184564048469,QSO
1237655348354875799,QSO
1237668349207576633,QSO
1237661387068277051,QSO
1237651715338011637,QSO
1237651272972304863,QSO
1237678907317879214,QSO
1237662263779983607,QSO
1237680275798098494,QSO
1237648722830098723,QSO
1237657769636921500,QSO
1237654398625972490,QSO
1237668350279614706,QSO
1237654950525665646,QSO
1237679322322763805,QSO
1237662262161965405,QSO
1237671936580518496,QSO
1237662237486416796,QSO
1237654876434924057,QSO
1237671930135511157,QSO
1237662224607805657,QSO
1237678439697023466,QSO
1237662337325662385,QSO
1237666090589946165,QSO
1237668294985711776,QSO
1237654601566650502,QSO
1237662302984995642,QSO
1237667324331164073,QSO
1237665570368717364,QSO
1237667429010506284,QSO
1237665128528740570,QSO
1237663530252108376,QSO
1237661965819773130,QSO
1237661967960834214,QSO
1237665178449477791,QSO
1237663783665599605,QSO
1237658205041131909,QSO
1237661851465941454,QSO
1237657190901678317,QSO
1237665227844681801,QSO
1237657589241872649,QSO
1237651540318617801,QSO
1237666339724591241,QSO
1237680277407007132,QSO
1237663783138230577,QSO
1237661126145933830,QSO
1237661873468146043,QSO
1237678597007606356,QSO
1237660963475620201,QSO
1237654627863036511,QSO
1237679078591431124,QSO
1237653665255326052,QSO
1237680483026534901,QSO
1237667323259126052,QSO
1237664835390931367,QSO
1237653613719388216,QSO
1237659326554964278,QSO
1237657607501579279,QSO
1237657593532514450,QSO
1237657190904824227,QSO
1237661388145557715,QSO
1237661851998290191,QSO
1237673738317858872,QSO
1237651190285336921,QSO
1237680503964829106,QSO
1237666185108915007,QSO
1237661136884596852,QSO
1237665536537854409,QSO
1237679253591294313,QSO
1237680332176097742,QSO
1237668503829152134,QSO
1237657873259888915,QSO
1237665024363135229,QSO
1237663784203584027,QSO
1237680484100145260,QSO
1237666185102885786,QSO
1237678919130022153,QSO
1237670014579180143,QSO
1237661382233096635,QSO
1237654381974323835,QSO
1237663785277260038,QSO
1237669682261459129,QSO
1237678581429764739,QSO
1237664819283099728,QSO
1237659324410232903,QSO
1237657773926580786,QSO
1237668331487756399,QSO
1237657856601293036,QSO
1237680314988560818,QSO
1237679460821696807,QSO
1237660635985412478,QSO
1237658917995413736,QSO
1237656567581836076,QSO
1237665441527169480,QSO
1237670016725090591,QSO
1237661970645057681,QSO
1237678777928843797,QSO
1237659131668660313,QSO
1237678889065906394,QSO
1237665570368455308,QSO
1237678596482073170,QSO
1237665567684558934,QSO
1237659119325544884,QSO
1237658802030641913,QSO
1237654628400169239,QSO
1237661433773424913,QSO
1237671128589730398,QSO
1237678661442929171,QSO
1237678618495156534,QSO
1237668503292084475,QSO
1237657401344524484,QSO
1237668603681374680,QSO
1237678619576107177,QSO
1237665024905576641,QSO
1237680270961607223,QSO
1237678859533681552,QSO
1237668296596652495,QSO
1237678617954419608,QSO
1237663915724243651,QSO
1237657401345114322,QSO
1237663543696425198,QSO
1237655370906075181,QSO
1237661871320793147,QSO
1237655108373184794,QSO
1237680500743669902,QSO
1237667736130158764,QSO
1237676673396310285,QSO
1237678596473487795,QSO
1237672765511828221,QSO
1237667538005459524,QSO
1237680285459349752,QSO
1237658204500001272,QSO
1237664853639758155,QSO
1237678882099495155,QSO
1237678660349854482,QSO
1237679478017098026,QSO
1237680307472826976,QSO
1237666408441708803,QSO
1237680303174189765,QSO
1237678595947561214,QSO
1237671764786741787,QSO
1237662199896998681,QSO
1237663787422187675,QSO
1237660612898586980,QSO
1237669697840283853,QSO
1237678600780054762,QSO
1237660636534800643,QSO
1237665025980039405,QSO
1237663458315600769,QSO
1237679319091446051,QSO
1237665582178632085,QSO
1237661871857795422,QSO
1237663786882368118,QSO
1237679034551500995,QSO
1237650762927898728,QSO
1237680529205821948,QSO
1237678439163822602,QSO
1237665356157616956,QSO
1237651252015792724,QSO
1237667254012477628,QSO
1237655469138378889,QSO
1237667292655780191,QSO
1237662224076308591,QSO
1237678623853314275,QSO
1237673808116581914,QSO
1237669701589336112,QSO
1237678893355499766,QSO
1237669765478482456,QSO
1237657191976600014,QSO
1237665129629810920,QSO
1237667255627940015,QSO
1237651495759053174,QSO
1237661873470374360,QSO
1237661852536930354,QSO
1237648720681304220,QSO
1237665331463848503,QSO
1237663786880729537,QSO
1237680328412299312,QSO
1237679478548660805,QSO
1237664878877344111,QSO
1237657118409949543,QSO
1237676439851500247,QSO
1237658918532874629,QSO
1237680246814147277,QSO
1237678661425430906,QSO
1237661957758386460,QSO
1237659119862939970,QSO
1237661872946085986,QSO
1237655472894706221,QSO
1237678880474989071,QSO
1237658918530318710,QSO
1237661360759177418,QSO
1237654953207726824,QSO
1237665129073279263,QSO
1237657595147453530,QSO
1237665441517469981,QSO
1237666245764383168,QSO
1237680303713550641,QSO
1237665368498963006,QSO
1237652601174753737,QSO
1237679254135570664,QSO
1237663531873534335,QSO
1237661850412974311,QSO
1237661357001343010,QSO
1237678617958482287,QSO
1237672796106522962,QSO
1237661851998748957,QSO
1237659150995620076,QSO
1237661959907115210,QSO
1237680473372623797,QSO
1237651496295465384,QSO
1237657594076659965,QSO
1237678661963809171,QSO
1237660935555252505,QSO
1237651191361699895,QSO
1237658205054436112,QSO
1237663479798497714,QSO
1237671763713130718,QSO
1237670957326008440,QSO
1237661873468604707,QSO
1237680277408907718,QSO
1237663204918755562,QSO
1237651752399208994,QSO
1237667538011291749,QSO
1237680297812100056,QSO
1237665569293664748,QSO
1237680311230530016,QSO
1237661418210394226,QSO
1237662302429511894,QSO
1237649919500156996,QSO
1237666308560191788,QSO
1237657628453765378,QSO
1237665128545845527,QSO
1237678894427406856,QSO
1237668671327830116,QSO
1237663716556472678,QSO
1237680478198104495,QSO
1237662474763371196,QSO
1237657774470856794,QSO
1237671766924919155,QSO
1237678578748162526,QSO
1237663457240614011,QSO
1237665531710472319,QSO
1237664837535859328,QSO
1237657874331140180,QSO
1237665016846549277,QSO
1237664674328346900,QSO
1237657858215117239,QSO
1237667112799961591,QSO
1237662302970118268,QSO
1237653612112445678,QSO
1237671262280941802,QSO
1237667444045578645,QSO
1237648722840912537,QSO
1237678857942859922,QSO
1237680331093246989,QSO
1237655503496413499,QSO
1237662665890988470,QSO
1237665330921734174,QSO
1237664878877213008,QSO
1237658493355491764,QSO
1237667910054379580,QSO
1237661387620942439,QSO
1237662194000134245,QSO
1237679435600232694,QSO
1237657242433552711,QSO
1237661874014650683,QSO
1237650795145068924,QSO
1237666211953967663,QSO
1237661387068211546,QSO
1237662696493219873,QSO
1237667734501195942,QSO
1237664092368273675,QSO
1237667735594008948,QSO
1237668299284808129,QSO
1237662225129668780,QSO
1237662197747286584,QSO
1237664293682413605,QSO
1237678620088664705,QSO
1237661435924840609,QSO
1237661362914787527,QSO
1237654604251201819,QSO
1237658310793560856,QSO
1237680332177867145,QSO
1237657629510271453,QSO
1237678596480631626,QSO
1237673309896311289,QSO
1237665099002478975,QSO
1237667106892087996,QSO
1237678595942252942,QSO
1237659149385662500,QSO
1237679503794372914,QSO
1237663306381787299,QSO
1237680245201895720,QSO
1237661851477737621,QSO
1237665329845764348,QSO
1237678617966608597,QSO
1237667912735129608,QSO
1237662499468673217,QSO
1237651754018669185,QSO
1237679437740638330,QSO
1237652899689332827,QSO
1237658192146858432,QSO
1237667252942143737,QSO
1237661085349708320,QSO
1237660583372653166,QSO
1237667542824976886,QSO
1237651735774429314,QSO
1237665569292353619,QSO
1237657070090977928,QSO
1237662663209583012,QSO
1237662683605696747,QSO
1237651271359004887,QSO
1237667255626367168,QSO
1237662501079679045,QSO
1237665128548073664,QSO
1237661851478458994,QSO
1237665537083376328,QSO
1237661435392295318,QSO
1237658204510748913,QSO
1237664668446294289,QSO
1237671260661809796,QSO
1237661970121883657,QSO
1237658611447693530,QSO
1237662336789577888,QSO
1237658304888176737,QSO
1237657222021448151,QSO
1237667429547966571,QSO
1237672763910652222,QSO
1237666308558946607,QSO
1237662302431019289,QSO
1237661957759959370,QSO
1237661417673195619,QSO
1237679476406747319,QSO
1237661138497634422,QSO
1237651190822404450,QSO
1237663546370556037,QSO
1237648722285035784,QSO
1237658611440877961,QSO
1237651800159027900,QSO
1237671125370404998,QSO
1237678879950897409,QSO
1237668603682423125,QSO
1237664852567720058,QSO
1237660761073976232,QSO
1237657241897861341,QSO
1237658609831510220,QSO
1237672763909931237,QSO
1237680073394880988,QSO
1237658204497183233,QSO
1237655107827007880,QSO
1237678889601401617,QSO
1237657595683668683,QSO
1237657773934772386,QSO
1237667430645760101,QSO
1237663783669727555,QSO
1237661958837043755,QSO
1237667212133138470,QSO
1237664877802357253,QSO
1237661126690996450,QSO
1237653613186056504,QSO
1237678596998824784,QSO
1237667292115370326,QSO
1237664852563723012,QSO
1237650372095443373,QSO
1237662268075738018,QSO
1237659162807697651,QSO
1237672836910874812,QSO
1237659131681898956,QSO
1237678617416368628,QSO
1237678919677772112,QSO
1237678890130735302,QSO
1237667113334866219,QSO
1237657633261617684,QSO
1237678601844293950,QSO
1237678806921314823,QSO
1237680271499723527,QSO
1237678906795426141,QSO
1237669517980270997,QSO
1237661070329118745,QSO
1237661417679290631,QSO
1237665129088942380,QSO
1237659324949463493,QSO
1237663277384401208,QSO
1237651250968723717,QSO
1237680070707642639,QSO
1237655129835176237,QSO
1237662696502657326,QSO
1237664670051926213,QSO
1237667211593056557,QSO
1237665127996982024,QSO
1237662500009869970,QSO
1237678776868077837,QSO
1237678880477217151,QSO
1237659324953854508,QSO
1237655106763161809,QSO
1237678776863031702,QSO
1237667291585052805,QSO
1237666309096538573,QSO
1237667212133859560,QSO
1237680100239278353,QSO
1237661435382727021,QSO
1237653650770755806,QSO
1237651496291729948,QSO
1237661417677258817,QSO
1237680331632738680,QSO
1237665570902704921,QSO
1237662529529643444,QSO
1237657630051008911,QSO
1237655130372047293,QSO
1237658300602974364,QSO
1237659133282287806,QSO
1237662223532360303,QSO
1237657627907326297,QSO
1237662301894410490,QSO
1237678620088795699,QSO
1237651252552991197,QSO
1237674367529779890,QSO
1237655130373358001,QSO
1237680508798108398,QSO
1237680076075762460,QSO
1237667551421857867,QSO
1237680091112800734,QSO
1237657858219049160,QSO
1237671934431134102,QSO
1237655472897917401,QSO
1237661358078361715,QSO
1237663233912275606,QSO
1237659119861563526,QSO
1237661972251607366,QSO
1237678889595633978,QSO
1237678882094710883,QSO
1237678858995761754,QSO
1237660961860420384,QSO
1237679008243057201,QSO
1237662661594644724,QSO
1237665367434264704,QSO
1237651715336765913,QSO
1237662199361110822,QSO
1237678806383920126,QSO
1237679323925053543,QSO
1237668585431171506,QSO
1237667253461516711,QSO
1237665097390752112,QSO
1237661357002915954,QSO
1237680333796213514,QSO
1237667292651389295,QSO
1237657608575451505,QSO
1237659120406364423,QSO
1237661872938352873,QSO
1237665023838978120,QSO
1237661066018947384,QSO
1237665533330522368,QSO
1237665532795683466,QSO
1237663915726340617,QSO
1237680240915251320,QSO
1237667442974654786,QSO
1237673311504630179,QSO
1237667143397016062,QSO
1237655108371022059,QSO
1237680241450811451,QSO
1237678579279135650,QSO
1237679504320102593,QSO
1237679322324992396,QSO
1237680314449921676,QSO
1237660963477979315,QSO
1237656240631644542,QSO
1237665549435928973,QSO
1237661069258391635,QSO
1237667735045538485,QSO
1237667323791278088,QSO
1237663531873271937,QSO
1237679339489656899,QSO
1237661874026250542,QSO
1237679503775301679,QSO
1237669761722418120,QSO
1237658297920520315,QSO
1237653651308937725,QSO
1237678618486440262,QSO
1237663542603613068,QSO
1237661972254884097,QSO
1237679167158026918,QSO
1237661150846910496,QSO
1237667915423613111,QSO
1237660765374120526,QSO
1237663788486230852,QSO
1237665329315578349,QSO
1237678881022345387,QSO
