objid,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,type
1237658205583966417,180.271083803552,50.5771255490201,18.56573,16.78561,15.89127,15.44399,-9999.0,GALAXY
1237662262169764327,215.839999569994,7.45937651893493,24.11215,-9999.0,19.82504,18.96622,18.48052,GALAXY
1237659324947366297,226.441819586728,51.8653606455719,22.57461,22.52559,-9999.0,19.63485,19.00979,GALAXY
1237665097922183415,132.403541499587,22.9181974059686,17.78107,16.72223,16.27775,-9999.0,15.94937,GALAXY
1237658303818629347,171.927452277485,59.7297416869025,21.36408,19.25858,17.91535,17.29659,16.90891,GALAXY
1237673807042708884,118.014802858931,16.6244575094297,22.7583,21.85586,-9999.0,19.14572,18.78749,GALAXY
1237672764975875100,344.83749019338,27.3968432556628,-9999.0,22.47313,20.72097,19.77816,19.32041,GALAXY
1237680097550337147,17.9201287884409,3.68154014397278,-9999.0,23.16489,22.84908,-9999.0,-9999.0,GALAXY
1237680262389891644,0.564567099104906,-8.5027287226885,-9999.0,22.71127,20.92228,19.80937,19.30882,GALAXY
1237678663047905558,30.4383653605233,5.51689464028199,25.36443,21.92229,20.18228,19.35969,-9999.0,GALAXY
1237678859021189220,29.659790798383,11.3368005239676,-9999.0,-9999.0,-9999.0,16.38996,15.97911,GALAXY
1237671991341023383,204.801095330468,2.36087690578753,19.26844,-9999.0,17.51848,17.12208,16.89325,GALAXY
1237654880210452554,238.47553034385,2.96053691465624,21.73227,19.60351,18.26535,17.77299,17.39106,GALAXY
1237661948636954654,168.69353990435,11.1276816749878,16.91996,15.00724,14.10172,13.71932,13.39822,GALAXY
1237662264858706229,226.720119260809,8.41872623709313,19.57559,18.65822,-9999.0,18.13499,18.15796,GALAXY
1237657067403281093,17.423609017746,-1.60586117740746,23.201,21.97877,20.1651,-9999.0,18.83372,GALAXY
1237669701047943442,9.27243048350135,6.48655390655018,21.7126,20.57767,19.02726,18.35093,17.98417,GALAXY
1237678881007666000,330.442729734557,-1.73331344309502,26.11973,22.55606,21.3905,20.85079,20.25213,GALAXY
1237658917457166444,188.97075215608,54.8900846485478,19.93217,18.54676,-9999.0,17.49249,17.25364,GALAXY
1237667730735628576,132.172745144557,13.9622147314904,20.29927,18.64323,17.68846,17.25866,16.91474,GALAXY
1237663783664550888,9.13921248981776,-0.3101400964118,24.22443,-9999.0,21.36542,20.0177,19.41599,GALAXY
1237656906353738419,356.913666341969,-0.949747174502187,-9999.0,-9999.0,21.49359,20.28903,-9999.0,GALAXY
1237654381979041931,141.34331535738,53.8226736249519,20.74968,18.87531,17.64625,-9999.0,-9999.0,GALAXY
1237651191350427942,116.235881850488,38.0642713182681,-9999.0,21.67908,21.84352,21.634,22.48762,GALAXY
1237657070090650304,39.5184004265259,-0.605009404204576,25.95064,21.44823,-9999.0,-9999.0,18.67896,GALAXY
1237666090590470615,17.9842267102799,19.204655105412,-9999.0,21.42379,19.9566,19.15414,-9999.0,GALAXY
1237658312404566093,186.557673685242,60.2662202111054,-9999.0,18.29381,17.42916,17.03881,16.76027,GALAXY
1237678662502187489,10.1861540139142,5.5377292788475,22.70545,22.24096,20.80666,19.94836,19.53782,GALAXY
1237661068721782975,174.255530121162,14.0115715830907,19.37448,18.12883,17.64983,17.33261,-9999.0,GALAXY
1237657612341477428,186.427763967671,57.8671212484431,20.86922,-9999.0,17.78068,17.38036,17.81562,GALAXY
1237663918415676246,122.200614063565,57.3262496198365,24.0496,-9999.0,-9999.0,20.51673,-9999.0,GALAXY
1237651537636622602,174.163331235211,66.1957738992826,22.69489,22.07328,-9999.0,19.46716,-9999.0,GALAXY
1237671931744682800,161.128588044546,9.45712481323592,23.2854,-9999.0,21.12903,19.76715,19.20903,GALAXY
1237661972790116732,170.988980903003,8.15250623256595,22.01309,21.95209,20.69682,19.88647,19.45157,GALAXY
1237664290464727302,183.575070519082,14.9861594408528,23.38971,21.04664,-9999.0,-9999.0,18.32651,GALAXY
1237678860617319088,355.825687608315,13.506778202457,-9999.0,22.1932,20.59423,-9999.0,-9999.0,GALAXY
1237656243314557452,348.088057396432,15.3932650145716,23.84526,21.44736,19.63595,18.89758,18.42208,GALAXY
1237663457776567594,317.415356230056,0.184873116456274,23.11715,20.45572,19.52711,19.20236,19.04997,GALAXY
1237651715872326775,250.293800105655,46.7498868227586,22.53419,22.02587,20.12851,19.19514,18.77043,GALAXY
1237660615051313231,178.947874933021,10.6120925545963,-9999.0,17.69243,17.19012,16.84554,-9999.0,GALAXY
1237661951321440847,168.889268980359,13.1489800759493,-9999.0,22.87978,21.05452,20.00488,-9999.0,GALAXY
1237666407365804241,353.485878133665,-0.598134841019438,-9999.0,21.64857,21.08582,-9999.0,-9999.0,GALAXY
1237662301899915455,220.449370240209,46.5779594505137,21.00013,18.89829,17.6815,17.22646,16.86901,GALAXY
1237652944241361112,341.755429417658,14.5907430151859,21.02901,18.96795,17.76992,17.2491,16.92879,GALAXY
1237673309891855207,114.585043099351,40.9607011686815,22.22716,20.70109,18.96881,18.33551,17.82356,GALAXY
1237678834298454412,24.4762760914473,10.1900393025448,-9999.0,21.46993,19.71442,18.96198,18.48727,GALAXY
1237661465457395063,252.304319269928,23.7735969721196,23.95491,22.41765,20.88486,19.90284,-9999.0,GALAXY
1237655370901684356,199.929255791256,62.3415888332267,20.94027,19.03004,17.65056,17.16115,16.82606,GALAXY
1237661972797063661,187.015328036694,8.36511727443569,25.58271,21.94227,20.14027,19.19098,-9999.0,GALAXY
1237654948908957723,224.402153853585,61.4244396717345,19.35159,17.34212,16.31598,15.84459,15.55024,GALAXY
1237667142329172336,137.808139510433,23.2174376582174,-9999.0,-9999.0,22.70452,22.38861,23.21448,GALAXY
1237664853638578738,200.306136302435,36.8175879090081,25.95208,21.51456,19.80792,-9999.0,18.47053,GALAXY
1237667255611294542,146.144593283668,25.4508110169812,22.62337,22.23599,21.75979,21.08872,20.72753,GALAXY
1237680329483290139,332.01227357391,29.0853594615676,25.5251,-9999.0,20.71236,19.58706,19.18751,GALAXY
1237667736129568872,209.86696510125,21.4186844956174,18.6939,-9999.0,16.62218,-9999.0,-9999.0,GALAXY
1237669516902335210,353.95122540686,6.52259465439343,26.02845,22.49128,20.9803,19.90335,19.57936,GALAXY
1237657611267801615,186.697992459582,56.920787624856,22.43575,21.86021,21.23058,20.44335,20.02625,GALAXY
1237671261742105315,148.376041466891,14.557084790628,-9999.0,-9999.0,21.81166,21.02874,20.60948,GALAXY
1237678881543161231,327.287869427079,-1.34616861660824,22.53456,-9999.0,22.29409,22.91837,21.45271,GALAXY
1237661386525376520,190.77603730197,56.8051874997602,23.0482,22.06776,-9999.0,19.08521,-9999.0,GALAXY
1237661813342274187,170.187791368977,12.6581364322662,25.05638,21.44597,19.73236,18.41929,17.82232,GALAXY
1237651714799960290,251.699471370519,43.6748735533904,19.73437,-9999.0,17.18635,16.68232,-9999.0,GALAXY
1237656494034387810,347.065542704803,13.0868346975641,23.33414,22.78517,20.88664,19.42766,18.81353,GALAXY
1237667322180272740,177.343784048659,26.5179353960395,22.25934,21.50521,19.98356,19.22764,18.88033,GALAXY
1237667323783152031,157.651469803972,25.3067541440834,23.19888,22.52218,21.70515,21.12736,21.20344,GALAXY
1237661463300800717,232.229905811263,35.3444462421224,19.52033,18.28023,17.59872,-9999.0,16.96757,GALAXY
1237661434316521705,211.463348718063,44.2392965835383,22.86222,20.60077,18.83253,18.19476,17.77687,GALAXY
1237665330390499651,188.394094597662,32.4874083547583,-9999.0,21.1204,19.77988,-9999.0,18.67673,GALAXY
1237651191361765593,142.172402110754,57.7815316466582,21.58197,21.09788,20.21557,19.45756,19.1211,GALAXY
1237668271907275080,223.216945331825,15.7853548357483,22.13267,20.01011,-9999.0,17.80906,17.43621,GALAXY
1237664337169351376,150.059887585289,31.4166014884757,23.57582,23.04728,22.24614,21.67516,21.35949,GALAXY
1237678619578270231,29.5889965589384,2.72196907077602,24.43379,22.87966,-9999.0,21.48762,-9999.0,GALAXY
1237655742947984235,231.489405894428,4.34080421068667,22.5027,22.13758,-9999.0,19.22016,18.70625,GALAXY
1237671260132081875,149.864871877983,13.5325157683181,20.43028,18.37429,17.12499,16.57854,16.14029,GALAXY
1237648703509103102,196.519038375392,-0.669821898658305,-9999.0,20.77972,19.85974,19.4592,-9999.0,GALAXY
1237661066554048927,127.227892297165,7.99550355409609,23.11864,22.01071,20.87096,-9999.0,-9999.0,GALAXY
1237668297144598649,218.977060351637,16.0750687486948,-9999.0,18.55425,17.73752,-9999.0,17.10472,GALAXY
1237665129604383431,149.103027156195,30.4911473455138,22.02639,20.89277,19.10939,18.41726,-9999.0,GALAXY
1237658613592294200,171.610725787714,49.8100830115941,-9999.0,-9999.0,-9999.0,19.54964,-9999.0,GALAXY
1237678602378937226,359.803787187397,18.0865717914812,23.80809,22.14494,20.34503,-9999.0,-9999.0,GALAXY
1237678660886987583,359.603645877322,4.3418613717119,-9999.0,23.53996,21.9902,20.67018,19.96796,GALAXY
1237665533326000325,222.767774189622,23.4706514061741,19.01048,18.00942,-9999.0,-9999.0,17.13431,GALAXY
1237665126922321979,155.600003086081,30.0965487558294,20.59081,18.79906,17.59042,-9999.0,16.54542,GALAXY
1237665227311808580,202.057785348406,31.6772334414771,19.58833,17.83836,16.78252,16.24067,15.79011,GALAXY
1237669767088178036,18.153381368506,7.4761001878941,24.32013,22.96187,-9999.0,20.2684,-9999.0,GALAXY
1237669681184964844,353.302045048108,7.58362009290117,25.729,23.5681,20.96974,19.47139,19.09558,GALAXY
1237668298219717068,222.373014913758,16.1807789154612,-9999.0,-9999.0,20.33182,19.51822,19.12809,GALAXY
1237672796108357814,3.39444967652392,-7.51233229454143,25.43142,-9999.0,-9999.0,19.73087,19.2709,GALAXY
1237659163343192964,228.553251512263,49.222850124878,25.10019,23.3049,21.41175,-9999.0,19.7232,GALAXY
1237653442448392313,351.516813875639,-8.89196215042496,-9999.0,18.33481,17.35723,16.8148,16.38752,GALAXY
1237654398621122781,194.584761456301,63.8791409225334,22.1713,20.21342,18.59967,18.027,17.61138,GALAXY
1237667782322029449,242.175148308757,12.3868370001977,23.72166,21.46559,-9999.0,18.65103,18.16953,GALAXY
1237665126923371638,158.295683355187,30.8417369196616,23.8956,23.4867,22.70186,-9999.0,21.78625,GALAXY
1237662301357867309,203.509212803933,50.4981257044941,23.07793,-9999.0,19.09377,18.446,18.11251,GALAXY
1237669761180435278,322.021669457556,4.35457905700595,22.23658,19.91182,18.34037,17.74417,17.40204,GALAXY
1237655107834675265,157.650871042114,56.5859824277837,18.04944,16.25658,15.50591,15.26646,14.99662,GALAXY
1237661465451955364,241.713749312639,31.9736160685603,24.94339,23.59497,-9999.0,20.61267,19.95592,GALAXY
1237666308024304536,5.65650650319481,24.1075014926712,24.9056,23.46373,21.86369,20.69539,19.95047,GALAXY
1237665532260319553,240.982525969683,16.5443783061903,19.49526,-9999.0,17.22718,16.84734,16.59125,GALAXY
1237678662512738492,34.4487757492682,4.84104749794954,-9999.0,19.13328,17.74225,17.18953,-9999.0,GALAXY
1237663786878435591,115.215367833456,45.5335752415155,20.44484,18.14382,-9999.0,-9999.0,16.15405,GALAXY
1237669767086080540,13.3937968793743,7.59122961561014,23.80111,22.14139,20.61924,19.71265,-9999.0,GALAXY
1237680529745314682,356.600178429921,29.7012281828977,25.49781,22.26042,-9999.0,19.23934,-9999.0,GALAXY
1237659161738740924,242.355338393758,39.10882933533,26.01043,23.55924,-9999.0,20.50469,-9999.0,GALAXY
1237667538540364184,140.745770838863,19.1025819333045,-9999.0,22.22673,20.95621,19.87893,19.55875,GALAXY
1237658311328661819,176.944018865186,59.3297428914796,-9999.0,-9999.0,17.14599,16.93171,16.81525,GALAXY
1237670964842529007,126.425607009293,10.3174897373248,19.5805,18.10414,17.2634,16.8068,16.49296,GALAXY
1237663457777025704,318.513264353755,0.0623279003081845,20.45956,-9999.0,17.27512,-9999.0,-9999.0,GALAXY
1237678542235566385,349.089958738748,24.9206921063324,20.64511,18.53173,-9999.0,16.81908,16.45795,GALAXY
1237658203972042830,175.794976302137,49.0253114005014,19.17502,18.25164,-9999.0,17.48512,17.35279,GALAXY
1237661433775784019,199.12411552389,46.063541857184,22.67999,21.46584,20.07518,19.29036,18.85768,GALAXY
1237661872954146970,225.749445871256,37.3729448066617,18.17813,17.02104,16.52146,16.25811,16.04276,GALAXY
1237648721217716546,150.335375820752,-0.182863726304489,19.03924,-9999.0,-9999.0,15.84864,15.48375,GALAXY
1237667430101287464,158.55636461652,24.8220165564896,21.97009,-9999.0,21.58664,21.04799,20.07084,GALAXY
1237654871608721779,151.543399704106,-2.11470183545573,26.70152,-9999.0,20.13178,-9999.0,18.74533,GALAXY
1237655107833496240,153.281012465052,55.5307024400147,24.28103,23.09697,20.74075,19.70413,19.14647,GALAXY
1237655691943346402,229.25587051596,-2.11648094876437,21.77177,19.16683,17.92756,17.30947,16.85008,GALAXY
1237667781201952935,132.455281349286,12.893372875421,-9999.0,18.56964,17.44444,16.99176,16.64141,GALAXY
1237648702966333855,183.075585968122,-1.13731666511185,26.83234,22.56001,20.89951,-9999.0,19.41965,GALAXY
1237662664296104557,251.527388053732,19.8969522009762,20.47462,-9999.0,17.94968,17.45041,17.19486,GALAXY
1237667911138149023,205.095510213185,23.4043268347819,23.60547,21.96432,-9999.0,19.64433,19.27199,GALAXY
1237662500002136557,230.092735227156,42.7495899957417,24.97794,22.22307,20.55657,19.43038,-9999.0,GALAXY
1237660343389847576,123.169847097408,26.7572428558899,24.14223,23.76034,-9999.0,20.62747,19.95617,GALAXY
1237665329850876276,180.925261248347,32.1666126985728,-9999.0,21.48186,20.22837,19.13972,18.8265,GALAXY
1237656494041137365,2.90062941002736,13.8050537259843,17.86535,15.99638,-9999.0,14.6501,-9999.0,GALAXY
1237660635461976736,167.407978340669,46.0847134759534,23.04893,22.46154,20.89864,19.91509,19.29554,GALAXY
1237667143938474942,134.272222186477,23.1779948298395,24.44532,22.60607,-9999.0,-9999.0,-9999.0,GALAXY
1237662638517846215,228.63238758479,12.1990867263818,20.65327,18.85098,17.63123,17.1613,16.82795,GALAXY
1237662503219101904,236.763230237165,35.6500740870504,19.8461,17.74675,16.82146,16.39217,16.07013,GALAXY
1237651190812639927,115.316174593429,36.0780775329444,24.93065,22.33319,20.50112,19.49494,19.13596,GALAXY
1237651250442797291,247.809746360429,43.5857009291582,18.03885,16.66829,16.0138,15.60174,-9999.0,GALAXY
1237663786878501574,115.288136525675,45.5584259082323,25.75471,22.47217,-9999.0,19.71161,19.15937,GALAXY
1237678892812599707,12.7162305059376,34.0561557266698,23.15214,20.47657,18.82989,18.1628,-9999.0,GALAXY
1237678662511886792,32.4021389754959,4.93916609422339,20.27783,19.91576,18.14015,17.56892,16.96469,GALAXY
1237659163350991906,246.986631534333,37.2746112624902,-9999.0,-9999.0,20.2287,19.4269,18.99484,GALAXY
1237670964850197140,143.684942061824,15.0557442697079,-9999.0,21.81322,20.3223,19.43392,18.93711,GALAXY
1237678621701243164,24.5883038113977,3.77063315422833,23.56125,24.34269,-9999.0,21.52977,21.80087,GALAXY
1237680069098406790,11.8204558125777,23.9779285707282,26.59263,25.0674,21.6971,20.22141,19.56754,GALAXY
1237658205042377569,164.088386565705,48.4708068987912,22.63655,-9999.0,-9999.0,-9999.0,18.76464,GALAXY
1237667782286573861,157.495487100646,19.753940442676,25.47203,20.73505,18.94894,18.29696,17.82851,GALAXY
1237679478017163592,24.6088762816125,21.6370131989165,-9999.0,21.27039,19.52752,-9999.0,-9999.0,GALAXY
1237656496718611326,346.630233616599,15.1464522629137,23.11889,-9999.0,19.62134,18.62512,18.13022,GALAXY
1237665368503288190,158.037928257523,29.4806527391537,23.66633,-9999.0,22.74922,22.42445,22.11043,GALAXY
1237655126077407246,171.608040382023,5.37895610471879,24.7813,22.90862,21.38566,20.0366,19.87522,GALAXY
1237661383305856216,137.261119812576,31.736438737123,-9999.0,22.05958,21.10985,20.17676,19.67999,GALAXY
1237649961387098623,63.0991206179441,-6.22149231556038,21.72452,20.91021,19.42035,18.79698,18.41338,GALAXY
1237667322181058933,179.281010424732,26.653849689118,23.13074,-9999.0,20.14619,19.23649,19.03174,GALAXY
1237679433985622437,9.18103612936989,-3.12798971696429,23.19255,22.36522,21.64492,21.12298,20.40369,GALAXY
1237662263775330949,204.372919997114,9.47510525501034,-9999.0,21.2123,-9999.0,19.68264,19.34118,GALAXY
1237664092898329110,128.187058273366,24.352615795267,23.84112,22.48763,21.57687,-9999.0,-9999.0,GALAXY
1237659329237090915,236.492726298988,46.2299878945102,23.62999,-9999.0,20.59998,19.73466,19.23505,GALAXY
1237665582186234424,259.162479837205,37.9211844502591,23.55874,24.3715,21.36852,20.34455,-9999.0,GALAXY
1237661387604034571,210.884711734289,55.0246739224579,23.88918,25.03439,-9999.0,-9999.0,19.90026,GALAXY
1237663531333451961,124.421718164295,54.2429115629623,-9999.0,18.46214,17.45809,16.97178,16.55425,GALAXY
1237661851998224529,159.494123507566,42.8472369344868,20.47179,18.48271,17.39126,16.93916,16.54882,GALAXY
1237679998773363280,346.131525683652,-1.33854120953527,23.22807,-9999.0,21.04095,19.9402,-9999.0,GALAXY
1237679477473018557,6.67170956952214,22.441769731215,23.97292,22.40777,-9999.0,19.31115,18.93008,GALAXY
1237665023830327306,182.135335202156,34.0544862498038,25.38073,23.71884,21.3677,20.11953,19.8653,GALAXY
1237648721253696491,232.491928596663,-0.174145917288194,23.97013,22.76391,20.86768,19.958,19.46213,GALAXY
1237668297678783020,212.8036387754,17.5332109926934,21.95064,21.45238,19.9733,19.15887,18.72001,GALAXY
1237654881273512063,214.15672882468,5.10973596006528,15.80662,15.0682,14.73185,-9999.0,14.42281,GALAXY
1237651736840242166,201.856778256632,2.62719439518454,-9999.0,22.49864,20.84968,19.68955,19.13147,GALAXY
1237656241700209080,339.495403506403,13.403798496582,19.19169,-9999.0,17.5692,17.24958,-9999.0,GALAXY
1237661852538503304,169.912445968521,45.1710098172226,20.32363,18.75394,17.88567,17.42945,17.11257,GALAXY
1237667211595088213,163.826219683281,28.4252332769973,22.35123,21.83492,20.13772,19.2343,18.85518,GALAXY
1237651753990619579,134.893837723307,1.79276588124039,25.54498,-9999.0,20.79521,19.92632,19.35976,GALAXY
1237651191885333438,112.99008867435,34.520388824967,24.09325,22.37269,20.87431,19.83026,19.3523,GALAXY
1237671958588162291,201.974718524193,11.470206576998,20.87109,19.22295,17.84505,-9999.0,16.88143,GALAXY
1237672764976988572,346.072484111408,25.121267973107,23.85691,20.35816,18.75593,18.02701,17.475,GALAXY
1237662640663233506,252.287438290782,20.5244905246122,24.27591,22.32617,20.49607,-9999.0,19.13598,GALAXY
1237667733959213355,153.98527608955,18.489766881497,22.25166,-9999.0,20.51428,19.65222,19.06657,GALAXY
1237648702979113878,212.315994474429,-1.12089847947184,23.82113,23.64427,21.17561,-9999.0,-9999.0,GALAXY
1237667322714718301,171.159077343318,26.5882946060102,18.56432,17.48815,16.90979,16.56983,16.34473,GALAXY
1237654399688835704,163.3311339916,63.4003297167018,22.46835,22.04698,20.38504,19.25475,18.74455,GALAXY
1237667293729390655,146.166442889568,22.5151318717522,23.4947,21.16216,19.29702,18.60907,18.24988,GALAXY
1237671264426197828,192.931890669397,7.38501861838567,-9999.0,22.82334,20.90619,19.87509,19.42462,GALAXY
1237648722835079777,165.720105932828,1.05892666793365,23.23857,-9999.0,-9999.0,19.24444,-9999.0,GALAXY
1237664337715134888,173.890273061766,36.63344576114,22.35183,20.82849,19.06442,18.26189,-9999.0,GALAXY
1237658424094818794,169.468771816799,7.59054066050368,-9999.0,-9999.0,-9999.0,-9999.0,19.12326,GALAXY
1237678541700268895,353.051570590647,24.7913498732776,24.73214,21.71143,-9999.0,19.40958,18.89628,GALAXY
1237679255744349026,32.3989843158052,-3.20306001836762,-9999.0,23.13579,21.78834,20.63306,19.93157,GALAXY
1237651715335127278,249.060081252257,47.1424361012534,18.83673,17.35119,16.6586,16.23814,15.99128,GALAXY
1237663783144587486,47.8890824614775,-0.742906415800214,17.04424,-9999.0,14.87218,-9999.0,14.30671,GALAXY
1237661139032473697,150.038375435018,37.7543572078627,20.56317,18.70584,17.67595,17.233,16.87085,GALAXY
1237651496295007122,120.144173903258,46.2617424753899,23.05943,-9999.0,-9999.0,20.18006,19.63375,GALAXY
1237661871326560752,174.723178552795,43.4396719650439,-9999.0,-9999.0,22.12758,21.03638,19.96107,GALAXY
1237678877787161215,330.432798663178,11.1934799968681,22.26834,19.62866,18.17187,17.58677,17.2448,GALAXY
1237678620089384987,330.657406703368,3.03270446607629,23.21197,-9999.0,-9999.0,20.07412,19.56931,GALAXY
1237678618501841660,23.4979111296893,2.15158591262324,24.46674,22.53746,21.3897,20.2151,19.77529,GALAXY
1237667143394066657,118.282972301582,14.8836911554632,-9999.0,18.61907,17.66354,17.21314,-9999.0,GALAXY
1237659132207629051,213.238705652533,51.4677999471869,25.63928,24.79071,21.66055,20.36112,19.68169,GALAXY
1237679503775039890,343.120986341363,18.736069148414,21.8291,21.75444,21.33433,20.24876,20.59122,GALAXY
1237661212581626032,218.16584638329,45.9468368804432,23.93386,21.0437,-9999.0,-9999.0,18.23157,GALAXY
1237665180057796650,214.016882604823,29.421607293199,18.99194,16.97065,-9999.0,15.62539,15.33302,GALAXY
1237664854714090149,205.544963078424,36.9526584756386,24.12335,22.77333,21.69577,20.56483,19.93158,GALAXY
1237680478197973438,12.8673950184228,32.190151187,21.3082,19.26251,17.87605,17.31734,16.90434,GALAXY
1237661086421812049,129.335191104537,27.0074602320982,22.97556,23.07001,21.98477,21.01878,20.73734,GALAXY
1237662225160209246,236.048040229086,28.0187708835732,22.98316,21.00374,19.25258,-9999.0,18.16439,GALAXY
1237660957567615603,117.332507921732,20.7532683458006,24.11477,24.45728,22.14746,21.33069,22.54775,GALAXY
1237668270828028508,210.225348979289,17.3448364658568,26.09979,21.82881,20.27743,19.18766,18.72719,GALAXY
1237663277927628859,359.722738042971,0.580250598880011,21.28004,19.55265,18.60064,18.10661,17.75709,GALAXY
1237651754028171393,220.781111753633,2.18304959088971,20.79995,18.74388,17.63205,-9999.0,16.84508,GALAXY
1237661064407679547,130.083788806488,6.78127113712288,-9999.0,-9999.0,17.72501,-9999.0,-9999.0,GALAXY
1237662474774316244,255.790124260221,22.1173506193225,22.9208,22.19613,-9999.0,19.38055,18.87025,GALAXY
1237663784211316917,31.7659821599092,0.153748885745442,20.47642,18.98963,18.38577,18.00552,17.83925,GALAXY
1237661850390364703,168.219549727894,43.2699696391532,24.92987,22.43377,20.67846,19.60374,19.31267,GALAXY
1237680307478921674,354.685220625742,27.8783678415969,-9999.0,23.89387,21.21585,20.04237,19.65939,GALAXY
1237657630588797157,138.098425438717,42.9328875103507,22.53051,20.573,18.81617,18.13887,17.69305,GALAXY
1237663784747008895,29.0845344820566,0.469354167224201,22.50252,22.59272,21.49078,20.44807,19.67607,GALAXY
1237667323794686670,187.160209151828,28.0131917062646,26.53107,-9999.0,20.67086,19.78463,19.43138,GALAXY
1237660412114633122,141.481132896009,7.24310935539817,24.76606,22.53192,20.46932,19.47386,19.02833,GALAXY
1237657855529320834,156.394789649585,47.753369430587,-9999.0,-9999.0,20.19915,19.45174,18.82146,GALAXY
1237663782592905541,14.0168603571438,-1.21747758956353,20.0206,18.34195,17.53156,17.15361,16.80892,GALAXY
1237665549432259445,228.609088716656,20.7032136539251,-9999.0,22.00632,19.81374,18.7258,18.22838,GALAXY
1237661385995453070,216.880677896436,51.9604776765415,22.70407,22.55005,-9999.0,19.71829,19.33166,GALAXY
1237663457242710534,324.359770382159,-0.240647400154757,-9999.0,18.54616,17.50161,17.05585,16.65827,GALAXY
1237678918063555062,14.9045344124239,11.0655293820757,23.3748,21.31115,19.34521,-9999.0,-9999.0,GALAXY
1237665367965237572,155.132279516336,28.3504676213955,23.24055,-9999.0,20.60444,19.66679,19.19327,GALAXY
1237652598488695330,314.954374250557,-7.35846045743783,20.16259,18.72127,17.81045,-9999.0,16.96514,GALAXY
1237663788496388496,128.078688892105,60.4383407246024,26.0459,21.61105,-9999.0,18.98213,18.65224,GALAXY
1237655128760057882,234.925980132542,53.027737219081,22.04039,19.07344,17.62441,17.01546,16.72114,GALAXY
1237661852021425026,229.71211206618,36.229157301533,24.06896,24.43994,21.91256,20.60362,19.47597,GALAXY
1237660764301230403,131.01925786531,30.1694408605206,-9999.0,19.18772,-9999.0,17.30553,-9999.0,GALAXY
1237653653452161133,15.5667090701588,15.8610615581551,20.9531,18.54364,17.26982,16.76916,16.35551,GALAXY
1237680478729274046,357.648794499687,32.5075502083726,25.02804,21.87329,-9999.0,19.47685,19.07221,GALAXY
1237667734499033396,160.928804641939,20.1215828836668,24.91231,20.67376,18.73515,18.08299,17.67956,GALAXY
1237667781740200176,135.430440905985,14.2648245544107,19.74969,-9999.0,17.16639,-9999.0,16.40197,GALAXY
1237661852015591855,214.105919291731,41.882323560257,22.15759,21.53167,20.31721,19.3091,18.77584,GALAXY
1237665128006484343,183.285133534174,34.7316355894896,25.54524,22.67364,20.90784,-9999.0,19.63178,GALAXY
1237657877541290763,121.241278108935,27.1720395748106,-9999.0,21.81623,-9999.0,-9999.0,-9999.0,GALAXY
1237653622298444901,124.963787187949,1.28699751814407,23.0812,22.30797,-9999.0,19.71148,19.1854,GALAXY
1237667536401072387,160.701634422145,21.8943936410089,-9999.0,20.86927,19.17643,18.46461,18.03737,GALAXY
1237662530069332108,221.517255156807,12.2977364174073,20.58593,18.42596,17.30691,16.77622,-9999.0,GALAXY
1237671939804889486,259.815534265784,64.1321204974045,19.59307,-9999.0,16.96265,16.51328,16.20582,GALAXY
1237674597315379323,182.731812274964,9.42276864682719,18.86131,18.0753,17.7559,-9999.0,17.50705,GALAXY
1237661872418455926,228.567094714733,35.6425111040849,18.75699,17.18263,16.30548,15.87058,15.53325,GALAXY
1237657117873668166,129.192710330857,38.3435259167959,23.98207,21.82573,21.00681,20.32032,19.94036,GALAXY
1237667486455169636,136.029205819823,17.2892892960163,25.13466,24.5174,22.58412,-9999.0,22.18497,GALAXY
1237679322308936126,359.390059903194,-5.78872038763012,25.65029,-9999.0,20.86849,19.97387,19.4871,GALAXY
1237668271370535074,223.424480479755,15.4271853630392,19.97215,19.24487,-9999.0,18.35452,18.1546,GALAXY
1237657857141178494,159.682021686346,50.1089769149756,18.69528,-9999.0,17.20548,16.87628,-9999.0,GALAXY
1237665443123101842,186.271462893941,30.8504390711303,19.28696,18.02921,17.31355,16.88763,16.59596,GALAXY
1237668272453976786,245.760031437763,10.475913300382,19.9694,17.89015,16.90492,16.46332,16.07408,GALAXY
1237667781228888208,196.619007889199,20.8901933928749,19.43091,-9999.0,17.29986,16.90472,16.6444,GALAXY
1237665566608064809,217.115207770881,21.9741472192835,22.1987,20.20869,18.58427,-9999.0,-9999.0,GALAXY
1237667911143915739,219.070716943422,20.7968400505108,20.66884,18.74492,17.53751,17.0555,16.7101,GALAXY
1237678619039040219,24.2419175963108,2.53874617476235,-9999.0,22.88582,22.44992,22.00721,-9999.0,GALAXY
1237663479799873557,342.917992118422,0.506903980258413,22.45589,21.54156,20.63103,19.81538,-9999.0,GALAXY
1237662337864106706,237.045704555152,35.0023180850802,21.99148,-9999.0,19.74492,-9999.0,18.43742,GALAXY
1237678601315549751,24.6142978757708,16.3540841837143,24.68857,22.13245,-9999.0,19.01232,18.60962,GALAXY
1237658423538877819,125.901588449223,3.67180198385354,22.578,21.87745,20.2234,19.2432,18.70226,GALAXY
1237664835931407472,138.529498331417,27.5230394186697,25.39106,23.60014,-9999.0,20.0527,-9999.0,GALAXY
1237662193450746077,178.741630368346,41.3308871753716,22.28278,22.18831,21.62846,21.42316,21.33871,GALAXY
